/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_53_650.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_53_650.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_53_650.jpg,0,0,0,3.549064E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_53_732.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_53_732.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_53_732.jpg,0,0,0,6.88313E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_53_814.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_53_814.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_53_814.jpg,0,0,0,4.757354E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_53_899.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_53_899.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_53_899.jpg,0,0,0,2.240103E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_53_981.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_53_981.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_53_981.jpg,0,0,0,4.171201E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_54_066.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_54_066.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_54_066.jpg,0,0,0,6.331118E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_54_149.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_54_149.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_54_149.jpg,0,0,0,6.033403E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_54_231.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_54_231.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_54_231.jpg,0,0,0,1.568007E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_54_316.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_54_316.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_54_316.jpg,0,0,0,6.916131E-07
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_54_399.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_54_399.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_54_399.jpg,0,0,0,4.880598E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_54_489.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_54_489.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_54_489.jpg,0,0,0,8.102267E-07
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_54_571.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_54_571.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_54_571.jpg,0,0,0,4.989534E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_54_657.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_54_657.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_54_657.jpg,0,0,0,4.870188E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_54_738.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_54_738.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_54_738.jpg,0,0,0,2.573141E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_54_822.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_54_822.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_54_822.jpg,0,0,0,2.305737E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_54_907.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_54_907.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_54_907.jpg,0,0,0,1.022417E-05
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_54_990.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_54_990.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_54_990.jpg,0,0,0,5.334774E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_55_074.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_55_074.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_55_074.jpg,0,0,0,1.358293E-05
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_55_159.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_55_159.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_55_159.jpg,0,0,0,4.944922E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_55_241.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_55_241.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_55_241.jpg,0,0,0,3.895537E-07
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_55_326.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_55_326.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_55_326.jpg,0,0,0,4.028791E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_55_408.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_55_408.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_55_408.jpg,0,0,0,5.352205E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_55_489.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_55_489.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_55_489.jpg,0,0,0,6.570965E-06
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_55_585.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_55_585.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_55_585.jpg,0,0.1867111,0,0.07639616
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_55_671.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_55_671.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_55_671.jpg,0,0.4458389,0,0.3901216
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_55_753.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_55_753.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_55_753.jpg,0,0.6915393,0,0.943904
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_55_837.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_55_837.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_55_837.jpg,0,0.9418559,0,1.949194
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_55_908.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_55_908.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_55_908.jpg,0,1,0,2.88043
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_55_991.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_55_991.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_55_991.jpg,0,1,0,3.817157
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_56_077.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_56_077.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_56_077.jpg,0,1,0,4.752991
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_56_166.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_56_166.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_56_166.jpg,0,1,0,5.911389
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_56_244.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_56_244.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_56_244.jpg,0,1,0,6.830055
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_56_328.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_56_328.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_56_328.jpg,0,1,0,7.741583
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_56_420.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_56_420.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_56_420.jpg,0,1,0,8.646028
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_56_509.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_56_509.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_56_509.jpg,0,1,0,9.766661
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_56_593.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_56_593.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_56_593.jpg,0,1,0,10.65523
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_56_682.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_56_682.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_56_682.jpg,0,1,0,11.63542
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_56_760.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_56_760.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_56_760.jpg,0,1,0,12.44927
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_56_828.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_56_828.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_56_828.jpg,0,1,0,13.16036
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_56_917.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_56_917.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_56_917.jpg,0,1,0,14.22657
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_56_993.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_56_993.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_56_993.jpg,0,1,0,15.04518
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_57_087.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_57_087.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_57_087.jpg,0,1,0,16.00641
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_57_175.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_57_175.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_57_175.jpg,0,1,0,16.86583
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_57_267.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_57_267.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_57_267.jpg,0,1,0,17.93921
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_57_351.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_57_351.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_57_351.jpg,0,1,0,18.75989
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_57_441.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_57_441.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_57_441.jpg,0,1,0,19.57655
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_57_535.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_57_535.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_57_535.jpg,0,1,0,20.5919
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_57_620.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_57_620.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_57_620.jpg,0,1,0,21.39536
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_57_714.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_57_714.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_57_714.jpg,0,1,0,22.38724
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_57_808.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_57_808.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_57_808.jpg,0,1,0,23.37211
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_57_897.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_57_897.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_57_897.jpg,0,1,0,24.15125
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_57_992.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_57_992.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_57_992.jpg,0,1,0,25.11638
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_58_083.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_58_083.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_58_083.jpg,0,1,0,25.88173
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_58_150.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_58_150.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_58_150.jpg,0,1,0,26.64089
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_58_240.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_58_240.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_58_240.jpg,0,1,0,27.39392
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_58_329.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_58_329.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_58_329.jpg,0,1,0,28.32673
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_58_397.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_58_397.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_58_397.jpg,0,1,0,28.88186
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_58_486.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_58_486.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_58_486.jpg,0,1,0,29.79969
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_58_580.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_58_580.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_58_580.jpg,0,1,0,30.18996
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_58_667.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_58_667.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_58_667.jpg,0,1,0,30.19027
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_58_734.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_58_734.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_58_734.jpg,0,1,0,30.19031
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_58_825.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_58_825.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_58_825.jpg,0,1,0,30.1903
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_58_918.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_58_918.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_58_918.jpg,0,1,0,30.19031
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_59_017.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_59_017.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_59_017.jpg,0,1,0,30.19034
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_59_108.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_59_108.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_59_108.jpg,0,1,0,30.19029
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_59_201.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_59_201.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_59_201.jpg,0,1,0,30.19029
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_59_297.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_59_297.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_59_297.jpg,0,1,0,30.19034
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_59_386.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_59_386.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_59_386.jpg,0,1,0,30.19031
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_59_478.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_59_478.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_59_478.jpg,0,1,0,30.19029
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_59_573.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_59_573.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_59_573.jpg,0,1,0,30.19036
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_59_663.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_59_663.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_59_663.jpg,0,1,0,30.19032
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_59_731.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_59_731.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_59_731.jpg,0,1,0,30.1903
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_59_827.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_59_827.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_59_827.jpg,0,1,0,30.19032
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_21_59_918.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_21_59_918.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_21_59_918.jpg,0,1,0,30.19028
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_00_012.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_00_012.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_00_012.jpg,0,1,0,30.1903
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_00_106.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_00_106.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_00_106.jpg,0,1,0,30.19031
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_00_201.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_00_201.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_00_201.jpg,0,1,0,30.19028
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_00_300.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_00_300.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_00_300.jpg,0,1,0,30.19028
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_00_390.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_00_390.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_00_390.jpg,0,1,0,30.19028
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_00_483.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_00_483.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_00_483.jpg,-0.15,1,0,30.18423
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_00_578.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_00_578.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_00_578.jpg,0,1,0,30.18289
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_00_670.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_00_670.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_00_670.jpg,0,1,0,30.18984
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_00_763.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_00_763.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_00_763.jpg,0,1,0,30.19017
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_00_831.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_00_831.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_00_831.jpg,0,1,0,30.19029
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_00_928.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_00_928.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_00_928.jpg,0,1,0,30.19021
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_01_021.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_01_021.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_01_021.jpg,0,1,0,30.19028
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_01_121.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_01_121.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_01_121.jpg,0,1,0,30.19025
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_01_199.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_01_199.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_01_199.jpg,0,1,0,30.19025
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_01_293.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_01_293.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_01_293.jpg,0,1,0,30.19028
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_01_374.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_01_374.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_01_374.jpg,0,1,0,30.1903
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_01_466.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_01_466.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_01_466.jpg,0,1,0,30.19027
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_01_556.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_01_556.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_01_556.jpg,-0.15,1,0,30.18419
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_01_648.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_01_648.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_01_648.jpg,0,1,0,30.19074
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_01_735.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_01_735.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_01_735.jpg,0,1,0,30.19004
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_01_824.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_01_824.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_01_824.jpg,0,1,0,30.19028
/home/vr/Documents/self driving/IMG/center_2019_06_27_23_22_01_907.jpg,/home/vr/Documents/self driving/IMG/left_2019_06_27_23_22_01_907.jpg,/home/vr/Documents/self driving/IMG/right_2019_06_27_23_22_01_907.jpg,0,1,0,30.1903
